vehicle_id,vehicle_index,stop_index,order_id,demand_kg,cumulative_load_kg,lat,lon
V015,14,6,ORD0126,9.34,31.86,46.0542308,14.5073436
V015,14,7,ORD0231,3.69,35.55,46.0610069,14.497764
V016,15,0,depot,0.00,0.00,46.0506713158607,14.459560361232214
V016,15,1,ORD0247,15.01,15.01,46.0461506,14.4594457
V016,15,2,ORD0401,6.19,21.20,46.0425266,14.4608526
V016,15,3,ORD0261,10.16,31.36,46.0408423,14.4625902
V017,16,0,depot,0.00,0.00,46.0506713158607,14.459560361232214
V017,16,1,ORD0353,3.23,3.23,46.0372182,14.4957423
V017,16,2,ORD0451,12.70,15.93,46.0371043,14.4967032
V017,16,3,ORD0284,6.31,22.24,46.0434289,14.4980893
V017,16,4,ORD0113,5.09,27.33,46.04777,14.5063538
V017,16,5,ORD0333,17.63,44.96,46.0530823,14.5165165
V017,16,6,ORD0447,16.77,61.73,46.0546952,14.5375537
V017,16,7,ORD0347,13.01,74.74,46.0533659,14.5651177
V017,16,8,ORD0129,5.61,80.35,46.0544261,14.585453
V017,16,9,ORD0003,15.89,96.24,46.0519988,14.5926434
V017,16,10,ORD0136,11.36,107.60,46.0609281,14.6097488
V017,16,11,ORD0110,17.62,125.22,46.0623209,14.6125658
V017,16,12,ORD0382,9.43,134.65,46.0657416,14.6140033
V017,16,13,ORD0020,2.54,137.19,46.0661957,14.6144453
V017,16,14,ORD0483,4.18,141.37,46.0652268,14.6156348
V017,16,15,ORD0139,10.96,152.33,46.0590063,14.6196677
V017,16,16,ORD0236,6.05,158.38,46.0560998,14.624212
V017,16,17,ORD0094,15.80,174.18,46.0126915,14.7001528
V017,16,18,ORD0490,13.65,187.83,46.0113599,14.6861813
V017,16,19,ORD0004,15.50,203.33,46.0228791,14.5955946
V017,16,20,ORD0383,12.83,216.16,46.0423105,14.5893982
V017,16,21,ORD0243,8.45,224.61,46.0529748,14.5577269
V017,16,22,ORD0021,15.28,239.89,46.0497219,14.5416293
V017,16,23,ORD0202,14.15,254.04,46.0439693,14.5199216
V017,16,24,ORD0474,12.44,266.48,46.0484198,14.4877031
V017,16,25,ORD0297,10.74,277.22,46.048336,14.4804203
V017,16,26,ORD0098,16.58,293.80,46.0418807,14.4869378
V017,16,27,ORD0056,7.14,300.94,46.0393698,14.4904685
V017,16,28,ORD0018,17.07,318.01,46.0408096,14.4946055
V017,16,29,ORD0183,19.10,337.11,46.0351864,14.4998841
V017,16,30,ORD0420,7.48,344.59,46.0332681,14.4925099
V017,16,31,ORD0332,17.16,361.75,46.0357145,14.4711308
V017,16,32,ORD0133,19.03,380.78,46.0327956,14.4670176
V017,16,33,ORD0130,17.17,397.95,46.0306884,14.4814905
V017,16,34,ORD0312,16.81,414.76,46.0064914,14.4945411
V017,16,35,ORD0438,7.47,422.23,46.0277574,14.5051673
V017,16,36,ORD0439,15.74,437.97,46.0313616,14.5062918
V017,16,37,ORD0135,5.59,443.56,46.0333206,14.5277927
V017,16,38,ORD0012,7.59,451.15,46.0283395,14.5278871
V017,16,39,ORD0433,1.48,452.63,46.0280243,14.5307325
V017,16,40,ORD0218,6.91,459.54,46.0254803,14.5403061
V017,16,41,ORD0051,18.36,477.90,46.0246827,14.5411788
V017,16,42,ORD0083,7.85,485.75,46.0314704,14.5674018
V017,16,43,ORD0327,10.84,496.59,46.0366884,14.5697647
V017,16,44,ORD0175,17.99,514.58,46.0367109,14.5753548
V017,16,45,ORD0119,9.28,523.86,46.0378889,14.5887069
V017,16,46,ORD0496,13.51,537.37,46.0515699,14.6053857
V017,16,47,ORD0324,17.10,554.47,46.0512079,14.6084904
V017,16,48,ORD0035,0.84,555.31,46.0559792,14.6145805
V017,16,49,ORD0101,1.96,557.27,46.0631852,14.610875
V017,16,50,ORD0461,5.70,562.97,46.057366,14.5787955
V017,16,51,ORD0478,11.47,574.44,46.056173730922495,14.57826732100343
V017,16,52,ORD0289,10.35,584.79,46.055461,14.552291
V017,16,53,ORD0377,13.37,598.16,46.0571348,14.5392327
V017,16,54,ORD0412,1.64,599.80,46.0673667,14.5397459
V017,16,55,ORD0293,4.13,603.93,46.0665405,14.5348331
V017,16,56,ORD0205,17.33,621.26,46.0705267,14.4852183
V017,16,57,ORD0032,12.66,633.92,46.0726621,14.4843857
V017,16,58,ORD0384,13.90,647.82,46.0762473,14.48192
V017,16,59,ORD0437,7.99,655.81,46.078373,14.4744913
V017,16,60,ORD0088,12.45,668.26,46.0800522,14.4898207
V017,16,61,ORD0052,1.68,669.94,46.1259837,14.4977375
V017,16,62,ORD0118,5.34,675.28,46.108221,14.5304075
V017,16,63,ORD0445,2.74,678.02,46.0646419,14.6164144
V017,16,64,ORD0049,13.01,691.03,46.0651702,14.6219006
V017,16,65,ORD0099,7.92,698.95,46.0471959,14.7262185
V017,16,66,ORD0220,7.57,706.52,46.0320194,14.6050324
V017,16,67,ORD0343,1.78,708.30,46.0480953,14.5438966
V017,16,68,ORD0491,9.34,717.64,46.0517822,14.5301944
V017,16,69,ORD0157,12.87,730.51,46.0905021,14.4707447
V017,16,70,ORD0294,5.72,736.23,46.0803183,14.4533729
V017,16,71,ORD0335,3.38,739.61,46.0379695,14.4467522
V017,16,72,ORD0022,0.67,740.28,46.041817,14.4806052
V017,16,73,ORD0489,16.12,756.40,46.0502811,14.5052284
V017,16,74,ORD0266,19.56,775.96,46.0523178,14.5148833
V017,16,75,ORD0498,9.24,785.20,46.0539903,14.5472091
V017,16,76,ORD0299,13.07,798.27,46.0543029,14.5172114
V018,17,0,depot,0.00,0.00,46.0506713158607,14.459560361232214
V018,17,1,ORD0090,5.40,5.40,46.046203057615024,14.456009881554785
V018,17,2,ORD0282,14.17,19.57,46.043428711763994,14.451629810391015
V018,17,3,ORD0399,11.81,31.38,46.0493245,14.4556418
V019,18,0,depot,0.00,0.00,46.0506713158607,14.459560361232214
V019,18,1,ORD0249,12.67,12.67,46.047094134240986,14.455420436345284
V019,18,2,ORD0091,9.40,22.07,46.046203057615024,14.456009881554785
V019,18,3,ORD0411,15.34,37.41,46.0036324,14.4869623
V019,18,4,ORD0060,1.10,38.51,46.1066236,14.5260741
V019,18,5,ORD0142,1.53,40.04,46.1062068,14.5310439
V019,18,6,ORD0074,0.64,40.68,46.0430856,14.6175793
V020,19,0,depot,0.00,0.00,46.0506713158607,14.459560361232214
V020,19,1,ORD0150,1.86,1.86,46.0728324,14.4753136
V020,19,2,ORD0031,0.77,2.63,46.0819188,14.4781095
V020,19,3,ORD0167,1.64,4.27,46.05128,14.4864383
V020,19,4,ORD0076,12.74,17.01,46.0466192,14.4577125
V020,19,5,ORD0364,15.94,32.95,46.0497666,14.4552894
